참여자번호,브레이크유형,감속정도,구간번호,브레이크세기,반응시간,인지시간,브레이크횟수,실시간앞차간격최소,실시간앞차간격최대
26,D면적변화제동등,저감속,15,0,0,0.839,0,31.74446,36.38209
26,D면적변화제동등,저감속,16,0.05267,0.846,0.346,1,24.93939,28.37863
26,D면적변화제동등,고감속,7,0.15483,1.308,0.907,1,24.73428,29.01911
26,D면적변화제동등,고감속,8,0.07867,1.514,1.048,1,23.27013,31.03926
26,D면적변화제동등,저감속,17,0.0841,0.941,0.549,1,18.645,23.28277
26,D면적변화제동등,저감속,18,0,0,0.577,0,31.73816,33.43729
26,D면적변화제동등,고감속,9,0.44026,0.469,0.112,1,19.89742,30.28116
26,D면적변화제동등,저감속,19,0.2302,0.603,0.038,1,16.82395,18.97995
26,D면적변화제동등,저감속,20,0,0,0,0,37.39227,38.70058
26,D면적변화제동등,저감속,21,0,0,0,0,40.07283,48.0206
26,D면적변화제동등,저감속,22,0,0,1.001,0,34.05237,35.27694
26,D면적변화제동등,저감속,23,0,0,0,0,32.50939,33.75151
27,A기본제동등,저감속,1,0,0,0.348,0,27.25788,28.79662
27,A기본제동등,고감속,1,0.07425,1.414,0.392,1,21.22372,32.64633
27,A기본제동등,저감속,2,0,0,0.884,0,30.54709,33.07772
27,A기본제동등,저감속,3,0,0,0.364,0,25.5688,28.1726
27,A기본제동등,고감속,2,0.02386,1.782,0.451,1,25.34832,32.99023
27,A기본제동등,저감속,4,0,0,0,0,33.16188,33.46676
27,A기본제동등,고감속,3,0.03839,1.625,0,1,15.02696,28.79432
27,A기본제동등,저감속,5,0,0,0,0,23.33722,28.55563
27,A기본제동등,저감속,6,0,0,0.223,0,20.46946,23.44276
27,A기본제동등,고감속,4,0,0,0,0,23.7731,28.54144
27,A기본제동등,저감속,7,0,0,0,0,24.38997,27.60438
27,A기본제동등,저감속,8,0,0,0.732,0,23.01506,29.20176
27,A기본제동등,저감속,9,0,0,0.41,0,37.69803,43.2192
27,A기본제동등,저감속,10,0,0,0,0,33.35983,35.25658
27,A기본제동등,고감속,5,0,0,1.72,0,31.64738,38.19223
27,A기본제동등,저감속,11,0.02448,1.696,0.519,1,21.43334,27.32789
27,A기본제동등,저감속,12,0,0,0.164,0,21.01293,28.98055
27,A기본제동등,고감속,6,0.00057,2.836,0.483,1,26.10525,42.79473
27,A기본제동등,저감속,13,0,0,0.643,0,28.00621,37.73225
27,A기본제동등,저감속,14,0,0,0.32,0,28.78934,30.32373
27,A기본제동등,저감속,15,0,0,0,0,35.83655,38.3511
27,A기본제동등,저감속,16,0,0,0.649,0,40.07824,41.2387
27,A기본제동등,저감속,17,0.00921,1.298,0.832,1,29.41467,34.35543
27,A기본제동등,고감속,7,0.0262,1.217,0.751,1,28.08823,34.34074
27,A기본제동등,저감속,18,0,0,1.005,0,30.43425,37.9929
27,A기본제동등,저감속,19,0,0,2.601,0,29.26416,31.87892
27,A기본제동등,저감속,20,0,0,0.953,0,36.16391,40.3131
27,A기본제동등,저감속,21,0,0,0.464,0,37.84036,39.37425
27,A기본제동등,저감속,22,0,0,0,0,31.89658,32.27091
27,A기본제동등,고감속,8,0.02375,1.779,0.584,1,21.60189,31.32058
27,A기본제동등,저감속,23,0,0,0.212,0,25.77078,30.94951
27,A기본제동등,고감속,9,0,0,1.528,0,36.23859,40.6838
27,A기본제동등,저감속,24,0,0,0,0,33.31208,39.34254
27,A기본제동등,저감속,25,0,0,0.368,0,24.2097,24.6844
27,A기본제동등,저감속,26,0,0,0.372,0,36.02369,37.44206
27,B밝기변화제동등,고감속,1,0.08395,1.257,0.228,1,15.17946,25.63621
27,B밝기변화제동등,저감속,1,0.20442,0,0,0,15.47083,18.31698
27,B밝기변화제동등,저감속,2,0,0,0.387,0,23.81508,24.69757
27,B밝기변화제동등,저감속,3,0,0,0.938,0,27.56216,29.96375
27,B밝기변화제동등,저감속,4,0,0,2.366,0,31.53773,35.98244
27,B밝기변화제동등,고감속,2,0.06338,1.124,0.366,1,24.8567,37.11544
27,B밝기변화제동등,저감속,5,0,0,0.874,0,25.64161,28.40809
27,B밝기변화제동등,저감속,6,0,0,0,0,25.7826,27.05618
27,B밝기변화제동등,저감속,7,0,0,0.543,0,33.48344,36.32565
27,B밝기변화제동등,고감속,3,0.02351,1.582,0.435,1,27.91704,36.32565
27,B밝기변화제동등,저감속,8,0,0,0,0,33.59169,34.84495
27,B밝기변화제동등,저감속,9,0,0,0.786,0,33.3179,35.95718
27,B밝기변화제동등,고감속,4,0.03422,0.677,0,1,22.71347,26.96034
27,B밝기변화제동등,저감속,10,0,0,0,0,33.77286,36.67993
27,B밝기변화제동등,저감속,11,0,0,0.876,0,30.5013,35.23219
27,B밝기변화제동등,고감속,5,0.07755,1.23,0.442,1,15.86555,29.32161
27,B밝기변화제동등,저감속,12,0,0,1.282,0,30.41698,40.03379
27,B밝기변화제동등,저감속,13,0,0,0.282,0,18.14973,24.8531
27,B밝기변화제동등,저감속,14,0,0,0.666,0,28.00957,31.66341
27,B밝기변화제동등,저감속,15,0,0,0,0,27.82618,29.03816
27,B밝기변화제동등,고감속,6,0.08752,0.894,0.151,1,24.33565,34.92425
27,B밝기변화제동등,저감속,16,0,0,0.643,0,18.78736,25.22188
27,B밝기변화제동등,저감속,17,0,0,0.792,0,22.63893,24.69871
27,B밝기변화제동등,저감속,18,0,0,1.303,0,24.96117,26.59375
27,B밝기변화제동등,저감속,19,0,0,0.55,0,33.5733,34.95437
27,B밝기변화제동등,고감속,7,0.07471,1.137,0.313,1,28.84968,34.95437
27,B밝기변화제동등,저감속,20,0,0,0.445,0,33.81588,37.23551
27,B밝기변화제동등,저감속,21,0.06789,1.282,0.448,1,18.95357,32.5229
27,B밝기변화제동등,고감속,8,0.07993,0.627,0.034,1,17.42076,30.30864
27,B밝기변화제동등,저감속,22,0,0,0.315,0,14.24839,18.27355
27,B밝기변화제동등,고감속,9,0,0,0,0,23.77629,29.51262
27,B밝기변화제동등,저감속,23,0,0,0.524,0,21.21543,23.82039
27,B밝기변화제동등,저감속,24,0,0,0.519,0,32.87053,36.55324
27,C점멸주파수변화제동등,저감속,1,0,0,0.258,0,23.3988,25.20479
27,C점멸주파수변화제동등,저감속,2,0,0,1.36,0,32.66213,35.03996
27,C점멸주파수변화제동등,저감속,3,0,0,0,0,33.63749,34.31566
27,C점멸주파수변화제동등,고감속,1,0.03321,0.567,0.405,1,24.32724,32.63173
27,C점멸주파수변화제동등,저감속,4,0,0,0.639,0,30.25365,33.78525
27,C점멸주파수변화제동등,저감속,5,0,0,1.119,0,37.45448,38.85671
27,C점멸주파수변화제동등,저감속,6,0,0,0.85,0,34.97084,39.43845
27,C점멸주파수변화제동등,고감속,2,0.06937,1.039,0.485,1,18.05799,29.41009
27,C점멸주파수변화제동등,저감속,7,0,0,0,0,36.78045,39.3274
27,C점멸주파수변화제동등,저감속,8,0,0,0,0,29.23015,32.59669
27,C점멸주파수변화제동등,저감속,9,0,0,0,0,35.26915,37.11166
27,C점멸주파수변화제동등,고감속,3,0.09198,0.891,0.337,1,30.83746,40.34308
27,C점멸주파수변화제동등,저감속,10,0,0,0,0,18.46535,24.54656
27,C점멸주파수변화제동등,저감속,11,0,0,0.796,0,52.85067,62.79739
27,C점멸주파수변화제동등,고감속,4,0.01092,2.093,0,1,29.0542,41.11349
27,C점멸주파수변화제동등,고감속,5,0.04089,1.487,0.747,1,34.87919,46.24562
27,C점멸주파수변화제동등,저감속,12,0,0,0.469,0,42.4345,45.94818
27,C점멸주파수변화제동등,저감속,13,0,0,0.354,0,42.34298,44.33232
27,C점멸주파수변화제동등,저감속,14,0.04245,0.434,0,1,31.52873,35.74966
27,C점멸주파수변화제동등,저감속,15,0,0,0,0,33.43285,35.14871
27,C점멸주파수변화제동등,고감속,6,0.05359,0.909,0,1,24.15675,33.31316
27,C점멸주파수변화제동등,저감속,16,0,0,0,0,37.33202,38.07795
27,C점멸주파수변화제동등,저감속,17,0,0,1.292,0,33.90626,37.12862
27,C점멸주파수변화제동등,고감속,7,0.09561,0.948,0.474,1,21.0898,32.22764
27,C점멸주파수변화제동등,저감속,18,0.13027,0.273,0,1,21.63807,29.33505
27,C점멸주파수변화제동등,고감속,8,0.08822,0.75,0.201,1,35.91781,42.04082
27,C점멸주파수변화제동등,저감속,19,0,0,0.549,0,25.36062,31.27114
27,C점멸주파수변화제동등,고감속,9,0.04316,1.014,0.473,1,27.71778,30.8262
27,C점멸주파수변화제동등,저감속,20,0.06077,0.286,0,1,27.71778,29.98137
27,C점멸주파수변화제동등,저감속,21,0,0,0.499,0,30.98627,39.65251
27,C점멸주파수변화제동등,저감속,22,0.08817,0.863,0.328,1,27.31523,37.98051
27,C점멸주파수변화제동등,고감속,10,0.09874,0.535,0,1,27.02034,36.55573
27,C점멸주파수변화제동등,저감속,23,0,0,0.485,0,28.70307,33.05696
27,C점멸주파수변화제동등,저감속,24,0,0,0.467,0,27.56075,33.16474
27,D면적변화제동등,저감속,1,0,0,0.391,0,24.78389,25.32736
27,D면적변화제동등,저감속,2,0,0,0,0,35.45045,37.12661
27,D면적변화제동등,고감속,1,0.072,0.942,0.432,1,27.39917,37.43859
27,D면적변화제동등,저감속,3,0,0,0.519,0,25.92577,31.89593
27,D면적변화제동등,저감속,4,0,0,0.404,0,21.4964,27.95484
27,D면적변화제동등,저감속,5,0,0,0,0,31.3067,34.26653
27,D면적변화제동등,저감속,6,0,0,1.308,0,31.86463,35.10817
27,D면적변화제동등,고감속,2,0.04447,1.728,0.652,1,19.03792,30.79084
27,D면적변화제동등,저감속,7,0.08817,0.251,0,1,19.25081,26.98066
27,D면적변화제동등,저감속,8,0,0,0,0,34.818,39.16402
27,D면적변화제동등,저감속,9,0,0,0.627,0,27.14136,29.67054
27,D면적변화제동등,고감속,3,0.08071,0.924,0.306,1,27.91895,32.79258
27,D면적변화제동등,고감속,4,0.08836,1.034,0.28,1,28.08461,41.24458
27,D면적변화제동등,저감속,10,0,0,0.522,0,22.71449,27.95802
27,D면적변화제동등,저감속,11,0,0,0.478,0,32.38918,33.44121
27,D면적변화제동등,고감속,5,0.04437,1.485,0.481,1,20.18446,30.0931
27,D면적변화제동등,저감속,12,0,0,0.638,0,22.43072,23.62137
27,D면적변화제동등,저감속,13,0,0,0,0,26.72776,29.62649
27,D면적변화제동등,고감속,6,0.00226,1.865,0.557,1,30.48002,41.00611
27,D면적변화제동등,저감속,14,0,0,0.64,0,22.33506,24.0926
27,D면적변화제동등,고감속,7,0.12752,1.222,0.193,1,20.24106,37.13394
27,D면적변화제동등,저감속,15,0,0,0.466,0,23.59942,26.00939
27,D면적변화제동등,저감속,16,0,0,0.477,0,25.54324,28.40085
27,D면적변화제동등,저감속,17,0,0,0.897,0,28.23585,33.22066
27,D면적변화제동등,고감속,8,0.02981,1.146,0.441,1,27.33687,35.03014
27,D면적변화제동등,저감속,18,0,0,0.718,0,27.74133,30.52668
27,D면적변화제동등,저감속,19,0,0,0,0,33.82408,35.44173
27,D면적변화제동등,저감속,20,0.07033,1.486,0.744,1,24.74834,37.21167
27,D면적변화제동등,고감속,9,0.07752,1.415,0.638,1,24.34404,37.21167
27,D면적변화제동등,저감속,21,0,0,0,0,31.68492,32.84524
27,D면적변화제동등,저감속,22,0,0,0.438,0,30.70198,37.92089
27,D면적변화제동등,저감속,23,0,0,0.834,0,36.18103,37.21025
28,A기본제동등,저감속,1,0,0,0.934,0,27.78507,29.58463
28,A기본제동등,저감속,2,0,0,1.136,0,36.63643,38.59397
28,A기본제동등,고감속,1,0,0,0,0,24.94303,35.07156
28,A기본제동등,저감속,3,0,0,1.178,0,29.77978,31.00591
28,A기본제동등,저감속,4,0,0,1.313,0,37.62904,40.11889
28,A기본제동등,저감속,5,0,0,0,0,43.45648,44.19401
28,A기본제동등,고감속,2,0,0,0.149,0,30.18164,41.71537
28,A기본제동등,저감속,6,0,0,0.223,0,51.55841,55.3759
28,A기본제동등,고감속,3,0.03467,1.119,0.226,1,19.54913,42.63844
28,A기본제동등,저감속,7,0,0,0.636,0,16.90197,17.92983
28,A기본제동등,고감속,4,0,0,0.39,0,26.98973,40.55334
28,A기본제동등,저감속,8,0,0,0,0,15.66738,17.67333
28,A기본제동등,저감속,9,0,0,1.558,0,26.27466,28.43872
28,A기본제동등,저감속,10,0,0,0.589,0,44.07764,47.02764
28,A기본제동등,저감속,11,0,0,0,0,46.78199,47.80986
28,A기본제동등,저감속,12,0,0,0,0,45.43878,48.32665
28,A기본제동등,고감속,5,0.00773,2.503,1.174,1,25.87908,48.32373
28,A기본제동등,저감속,13,0,0,0,0,48.10027,49.22954
28,A기본제동등,고감속,6,0,0,0,0,39.81321,45.42767
28,A기본제동등,저감속,14,0,0,1.487,0,16.27532,23.78658
28,A기본제동등,저감속,15,0,0,0,0,67.40561,71.02975
28,A기본제동등,고감속,7,0,0,0,0,47.08493,68.74858
28,A기본제동등,고감속,8,0.18387,0.951,0.533,1,5.55152,12.02325
28,A기본제동등,고감속,9,0.17892,0,0,0,4.16889,4.38156
28,A기본제동등,저감속,16,0,0,0,0,66.96964,85.31661
28,A기본제동등,고감속,10,0,0,0,0,70.05749,85.31661
28,A기본제동등,저감속,17,0,0,1.105,0,18.59576,19.07602
28,A기본제동등,고감속,11,0.01882,2.146,1.689,1,35.11601,49.88254
28,A기본제동등,저감속,18,0,0,0,0,17.53041,23.27504
28,A기본제동등,고감속,12,0.16336,1.708,1.293,1,16.71825,37.41908
28,A기본제동등,저감속,19,0.00275,1.201,0.813,1,18.07247,22.28201
28,A기본제동등,저감속,20,0,0,0.177,0,27.42459,28.61377
28,A기본제동등,저감속,21,0,0,0.969,0,33.62753,37.76603
28,A기본제동등,저감속,22,0,0,0.266,0,30.27328,35.98524
28,B밝기변화제동등,저감속,1,0,0,0.671,0,24.64943,25.71891
28,B밝기변화제동등,고감속,1,0.03898,1.498,0.513,1,19.15162,25.71891
28,B밝기변화제동등,저감속,2,0.00326,1.144,0.231,1,19.74946,24.04355
28,B밝기변화제동등,저감속,3,0,0,0.268,0,20.23965,23.81502
28,B밝기변화제동등,저감속,4,0,0,0.08,0,26.51659,29.55857
28,B밝기변화제동등,저감속,5,0,0,0.957,0,30.37149,32.55167
28,B밝기변화제동등,저감속,6,0,0,1.372,0,36.93887,39.46564
28,B밝기변화제동등,고감속,2,0.02681,1.387,0.286,1,24.22204,35.31248
28,B밝기변화제동등,저감속,7,0,0,1.525,0,21.69738,34.00133
28,B밝기변화제동등,고감속,3,0.01749,2.158,0,1,19.90286,32.56014
28,B밝기변화제동등,저감속,8,0,0,0,0,27.0273,28.85126
28,B밝기변화제동등,저감속,9,0,0,1.722,0,38.59493,44.50629
28,B밝기변화제동등,고감속,4,0.01062,1.49,0.549,1,32.33131,50.00098
28,B밝기변화제동등,저감속,10,0.0109,1.369,0.466,1,31.67554,49.55116
28,B밝기변화제동등,저감속,11,0.00165,1.607,0,2,9.19799,13.1706
28,B밝기변화제동등,저감속,12,0,0,0.476,0,29.93238,33.13608
28,B밝기변화제동등,고감속,5,0,0,0.944,0,33.75101,46.93917
28,B밝기변화제동등,저감속,13,0,0,0,0,45.69805,46.8016
28,B밝기변화제동등,고감속,6,0.04654,1.434,0.678,1,25.49424,48.57397
28,B밝기변화제동등,저감속,14,0.04387,1.397,0.641,1,26.47883,48.25172
28,B밝기변화제동등,저감속,15,0,0,0.39,0,23.35343,26.29941
28,B밝기변화제동등,고감속,7,0.00016,2.871,0.69,1,28.4043,40.82481
28,B밝기변화제동등,저감속,16,0,0,0,0,32.70821,38.31168
28,B밝기변화제동등,저감속,17,0.00987,1.071,0.31,1,20.18234,25.03998
28,B밝기변화제동등,저감속,18,0,0,0.308,0,36.02198,39.4078
28,B밝기변화제동등,저감속,19,0,0,0.932,0,30.45952,34.42957
28,B밝기변화제동등,고감속,8,0.05082,1.481,0.939,1,10.92592,26.49977
28,B밝기변화제동등,저감속,20,0,0,0.585,0,43.16181,48.6898
28,B밝기변화제동등,저감속,21,0,0,0.39,0,28.01369,34.62158
28,B밝기변화제동등,고감속,9,0,0,1.321,0,46.52359,53.33518
28,B밝기변화제동등,저감속,22,0,0,0,0,19.68367,24.47006
28,B밝기변화제동등,저감속,23,0,0,1.743,0,33.90325,37.70104
28,C점멸주파수변화제동등,고감속,1,0.00973,1.698,0.535,1,21.78609,30.71427
28,C점멸주파수변화제동등,저감속,1,0,0,0.575,0,24.7358,27.80048
28,C점멸주파수변화제동등,저감속,2,0,0,1.185,0,45.88083,46.5109
28,C점멸주파수변화제동등,저감속,3,0,0,0.488,0,41.92419,47.58243
28,C점멸주파수변화제동등,고감속,2,0.00226,1.907,0.267,1,32.03936,43.82941
28,C점멸주파수변화제동등,저감속,4,0.00282,1.687,0.467,1,31.5636,43.45354
28,C점멸주파수변화제동등,저감속,5,0.00633,1.453,0.608,1,18.36412,25.17936
28,C점멸주파수변화제동등,저감속,6,0,0,0.747,0,21.90266,24.83314
28,C점멸주파수변화제동등,저감속,7,0,0,0.441,0,34.77259,39.90192
28,C점멸주파수변화제동등,고감속,3,0.03981,1.284,0.371,1,25.08998,39.74702
28,C점멸주파수변화제동등,저감속,8,0,0,1.296,0,32.89529,35.168
28,C점멸주파수변화제동등,저감속,9,0,0,0.302,0,43.57084,49.41269
28,C점멸주파수변화제동등,저감속,10,0,0,0.352,0,37.58353,44.31705
28,C점멸주파수변화제동등,고감속,4,0.02011,1.872,0,1,14.72341,27.92758
28,C점멸주파수변화제동등,저감속,11,0,0,0,0,37.83257,38.8589
28,C점멸주파수변화제동등,고감속,5,0.02704,1.362,0.368,1,16.54024,35.55752
28,C점멸주파수변화제동등,저감속,12,0,0,0.942,0,20.25605,22.55136
28,C점멸주파수변화제동등,저감속,13,0,0,1.264,0,40.64477,45.17339
28,C점멸주파수변화제동등,저감속,14,0,0,0.324,0,35.01151,38.05767
28,C점멸주파수변화제동등,고감속,6,0,0,0.244,0,27.81378,37.96246
28,C점멸주파수변화제동등,저감속,15,0,0,1.538,0,31.18459,39.71376
28,C점멸주파수변화제동등,저감속,16,0,0,0.849,0,30.81668,34.1378
28,C점멸주파수변화제동등,고감속,7,0.00569,2.379,0.651,1,14.47593,35.37532
28,C점멸주파수변화제동등,저감속,17,0,0,1.331,0,32.16359,37.91231
28,C점멸주파수변화제동등,고감속,8,0.01604,1.327,0.63,1,18.88155,29.12662
28,C점멸주파수변화제동등,저감속,18,0,0,0.776,0,35.5616,37.30753
28,C점멸주파수변화제동등,저감속,19,0,0,0.467,0,37.80318,41.49628
28,C점멸주파수변화제동등,고감속,9,0.02353,1.301,0.715,2,9.46376,27.49667
28,C점멸주파수변화제동등,저감속,20,0,0,0,0,29.76934,33.35899
28,C점멸주파수변화제동등,저감속,21,0,0,0,0,42.13986,45.55311
28,C점멸주파수변화제동등,고감속,10,0.02555,1.476,0.41,1,22.93402,40.36044
28,C점멸주파수변화제동등,저감속,22,0,0,0.938,0,22.46115,23.70262
28,D면적변화제동등,저감속,1,0,0,0.549,0,37.37222,38.19367
28,D면적변화제동등,고감속,1,0.05674,1.427,0.39,1,29.90126,38.19367
28,D면적변화제동등,저감속,2,0,0,1.087,0,35.33783,36.51542
28,D면적변화제동등,저감속,3,0,0,0.58,0,31.4352,38.34123
28,D면적변화제동등,저감속,4,0,0,0,0,49.91914,52.1679
28,D면적변화제동등,저감속,5,0,0,0.397,0,40.9702,44.50941
28,D면적변화제동등,고감속,2,0.02312,1.313,0.436,1,18.81546,36.86954
28,D면적변화제동등,저감속,6,0.0064,0,0,0,18.256,24.98648
28,D면적변화제동등,저감속,7,0,0,0,0,38.78827,40.60258
28,D면적변화제동등,고감속,3,0.02602,1.258,0.37,1,22.48635,37.08207
28,D면적변화제동등,저감속,8,0,0,0,0,48.18284,50.96184
28,D면적변화제동등,고감속,4,0,0,0.489,0,29.76219,41.9566
28,D면적변화제동등,저감속,9,0,0,0.849,0,20.8405,35.03075
28,D면적변화제동등,고감속,5,0,0,0,0,36.1103,41.77577
28,D면적변화제동등,저감속,10,0,0,0,0,20.81815,23.67702
28,D면적변화제동등,저감속,11,0,0,0,0,35.1838,39.27636
28,D면적변화제동등,저감속,12,0,0,0,0,37.8955,40.38625
28,D면적변화제동등,저감속,13,0,0,0.576,0,45.66838,49.8081
28,D면적변화제동등,저감속,14,0,0,0.108,0,41.74689,46.60749
28,D면적변화제동등,고감속,6,0.00972,1.25,0,1,25.15467,35.2079
28,D면적변화제동등,고감속,7,0.00659,2.123,0,1,26.32626,37.02795
28,D면적변화제동등,저감속,15,0,0,1.533,0,37.30445,38.992
28,D면적변화제동등,저감속,16,0,0,0.157,0,42.90908,46.84063
28,D면적변화제동등,고감속,8,0.02362,1.745,0.559,1,21.68751,37.50272
28,D면적변화제동등,저감속,17,0,0,0,0,35.50601,37.92132
28,D면적변화제동등,고감속,9,0.00998,1.78,1.072,1,23.37127,45.45432
28,D면적변화제동등,저감속,18,0,0,1.063,0,16.28134,18.51065
28,D면적변화제동등,저감속,19,0,0,0,0,48.58051,51.2861
28,D면적변화제동등,저감속,20,0,0,0,0,32.52636,39.70655
28,D면적변화제동등,고감속,10,0,0,1.275,0,35.85271,46.10133
28,D면적변화제동등,저감속,21,0,0,0,0,34.92804,42.62432
28,D면적변화제동등,저감속,22,0,0,0.962,0,24.50415,28.70203
28,D면적변화제동등,저감속,23,0,0,0.634,0,24.16852,25.54103
